tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1313110,SpotifyCares,False,Fri Oct 27 06:44:33 +0000 2017,@426798 Hey there! Can you let us know what Spotify version you're running? We'll see what we can suggest /NS,1313111,1313112.0
1313113,SpotifyCares,False,Fri Oct 27 06:47:39 +0000 2017,@426798 Sweet. Are you getting any specific error messages? A screenshot would come in handy /NS,1313114,1313111.0
1313115,SpotifyCares,False,Fri Oct 27 06:56:39 +0000 2017,"@426798 Got it. Have you tried logging out and back in to your account? Also, does restarting your device help at all? /NS",1313116,1313114.0
1313117,SpotifyCares,False,Fri Oct 27 08:00:34 +0000 2017,"@426798 Awesome, that's what we like to hear! If you need us again, just... https://t.co/AUc7DGJpgF /MA",1313118,1313116.0
1313119,SpotifyCares,False,Fri Oct 27 06:44:02 +0000 2017,"@121907 Hey! We can help out in English via Twitter, but we also have Thai support via email at https://t.co/ZgU70TbP8M /DR",1313120,1313121.0
1313122,SpotifyCares,False,Fri Oct 27 06:48:32 +0000 2017,@121907 Hmm. Can you try using an incognito window or a different browser? That should do the trick 🙂 /DR,1313123,1313120.0
1313124,SpotifyCares,False,Fri Oct 27 06:59:01 +0000 2017,@121907 Can you give it another go using this link: https://t.co/JYSLwgYYWq? /DR,1313125,1313123.0
1313126,SpotifyCares,False,Fri Oct 27 09:34:15 +0000 2017,"@121907 Once you've gone through the steps, you'd be able to send out an inquiry in Thai. Our email team should be able to help you out /DR",,1313125.0
1313128,SpotifyCares,False,Fri Oct 27 06:30:59 +0000 2017,@426800 Best thing to try here is a reinstall. Just follow the steps at https://t.co/EqisDMwZAT. Let us know how it goes /KC,1313129,1313130.0
1313131,SpotifyCares,False,Fri Oct 27 07:07:51 +0000 2017,"@426800 Hmm. Can you try logging out of Spotify, restarting your device, and logging back in to see if that helps? Keep us posted /NY",,1313129.0
1313133,SpotifyCares,False,Fri Oct 27 05:32:53 +0000 2017,"@426800 Hey Tom! What's happening exactly? Also, what's your device's exact make/model and Spotify version? We'll see what we can suggest /KC",1313132,1313134.0
1313510,SpotifyCares,False,Fri Oct 27 06:51:57 +0000 2017,@426874 Hey there! Can you DM us your account's email address or username? We'll take a look /NS https://t.co/ldFdZRiNAt,,1313511.0
1313512,SpotifyCares,False,Fri Oct 27 06:51:47 +0000 2017,@426875 Hey Mel! Can you DM us your account's email address? We'll see what we can do /KC https://t.co/ldFdZRiNAt,1313513,1313514.0
1313515,SpotifyCares,False,Fri Oct 27 06:48:16 +0000 2017,"@426876 Hey there! We’d love to have all of his stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /GK",,1313516.0
1313517,SpotifyCares,False,Fri Oct 27 06:48:15 +0000 2017,"@426877 Hi Miguel! We can help out in English via Twitter, but we also have Dutch support via email at https://t.co/ZgU70TbP8M /NY",1313518,1313519.0
1313520,SpotifyCares,False,Fri Oct 27 07:06:04 +0000 2017,@426877 Thanks for the info. Can you DM us your account's email address? We'll take a look backstage and see what we can suggest /NY https://t.co/ldFdZRiNAt,,1313518.0
1313990,SpotifyCares,False,Fri Oct 27 07:08:36 +0000 2017,@426989 2: Check out https://t.co/6BMOmfiZvQ to help you gain visibility /K,,1313991.0
1313992,SpotifyCares,False,Fri Oct 27 07:08:32 +0000 2017,@426989 1: Hey! Our Curation team are independent so there's no formal submission process.,,1313991.0
1314714,SpotifyCares,False,Fri Oct 27 07:25:05 +0000 2017,"@427147 Hey Hayley, help's here! Can you DM us your account's email address? We'll take a look backstage /JN https://t.co/ldFdZRiNAt",,1314715.0
1315451,SpotifyCares,False,Wed Oct 18 03:16:57 +0000 2017,@427311 No worries! Feel free to give us a shout if you have any other questions /JL,,1315452.0
1315453,SpotifyCares,False,Tue Oct 17 22:08:45 +0000 2017,"@427311 Hey Cameron! To stop it displaying automatically, head to Settings &gt; Playback &gt; toggle off Behind the Lyrics. We hope this helps /TF",1315452,1315454.0
1315614,SpotifyCares,False,Fri Oct 27 07:42:21 +0000 2017,"@425743 Awesome! Glad to hear it's working now. For anything else, just give us a shout. https://t.co/m4HWSbgHVZ 🙂 /MU",1315615,1315616.0
1315617,SpotifyCares,False,Fri Oct 27 07:38:12 +0000 2017,"@425743 No worries! We've just followed you. Just to check, is everything up and running now? /MU",1315616,1315618.0
1316881,SpotifyCares,False,Fri Oct 27 07:47:37 +0000 2017,"@427601 Hi Rob, help's here. Can you let us know the Android and Spotify versions you're running? We'll see what we can suggest /NY",1316882,1316883.0
1316884,SpotifyCares,False,Fri Oct 27 08:01:46 +0000 2017,"@427601 Thanks for the info. Can you let us know the exact versions of Android and Spotify you're using? Also, is this only happening via 4G? /NY",1316885,1316882.0
1316886,SpotifyCares,False,Mon Oct 30 06:19:37 +0000 2017,"@427601 Hmm. In this case, we'd suggest reaching out to your mobile service provider about this. They should be able to help you out /NS",1316887,1316885.0
1316888,SpotifyCares,False,Mon Oct 30 06:59:54 +0000 2017,@427601 Sorry about that. Could you try reinstalling the app? Just follow the steps at https://t.co/grEcQYYFVS. Let us know how it goes /NS,,1316887.0
1317750,SpotifyCares,False,Fri Oct 27 08:13:43 +0000 2017,@427791 Hey Evie! We've just sent you a bit more info over DM. We'll carry on helping out there /TC,1317751,1317752.0
1317767,SpotifyCares,False,Fri Oct 27 08:01:14 +0000 2017,@427792 Hey there! We're launching in new countries as often as possible. Be sure to add your email at https://t.co/X8DVSX9QgM /GK,,1317768.0
1319208,SpotifyCares,False,Fri Oct 27 08:38:36 +0000 2017,"@428059 Hey, help's here! Can you let us know both the iOS and Spotify versions you're rocking? We'll see what we can suggest /GK",,1319209.0
1320117,SpotifyCares,False,Wed Oct 18 06:24:00 +0000 2017,"@428243 1: We hear you. Sorry to hear hat you feel that way. We aren't currently capturing this information. As soon as we do, there...",,1320118.0
1320120,SpotifyCares,False,Wed Oct 18 06:01:27 +0000 2017,@428243 Hey there! Can you tell us more about what's happening exactly? We'll help out /AR,1320118,1320121.0
1320586,SpotifyCares,False,Fri Oct 27 09:10:14 +0000 2017,@428341 Hey! Can you give us a little more info on what issue you're currently experiencing? We'll see what we can suggest /K,1320587,1320588.0
1320592,SpotifyCares,False,Fri Oct 27 09:08:24 +0000 2017,@428343 Hey Stan! Could you DM us your account's email address/username? We'll take a look /C https://t.co/ldFdZRiNAt,,1320593.0
1320594,SpotifyCares,False,Fri Oct 27 09:06:09 +0000 2017,@428344 Hey there! We're launching in new countries as often as possible. Be sure to add your email at https://t.co/X8DVSX9QgM 🙂 /BP,,1320595.0
1320596,SpotifyCares,False,Fri Oct 27 09:05:25 +0000 2017,@227695 We've just sent you a bit more info over DM. We'll carry on helping out there /DR,,1320597.0
1320598,SpotifyCares,False,Fri Oct 27 07:55:42 +0000 2017,"@227695 Hi Steve! Don't worry, we're here to help out. Could you send us a DM with your account's email address? We'll take a look backstage /DR",1320597,1320599.0
1321072,SpotifyCares,False,Mon Oct 16 11:47:00 +0000 2017,@428454 Hi Alice! Could you send us a DM with your account's email address or username? We'll take a look backstage /DR,,1321073.0
1321234,SpotifyCares,False,Fri Oct 27 09:29:34 +0000 2017,@428482 Hi Indriani! Help's here. Can you try clearing your browser's cache/cookies and refreshing? Keep us posted /MU,"1321235,1321236,1321237",1321238.0
1321239,SpotifyCares,False,Fri Oct 27 11:57:27 +0000 2017,"@428482 Woohoo, that's what we like to hear! Give us a shout if you need us again, otherwise... https://t.co/SkdXv2BhCb /JN",,1321237.0
1321240,SpotifyCares,False,Fri Oct 27 09:18:57 +0000 2017,"@428483 Hey, Chris! Can you send us over the URI of Chris' artist profile? We'll take a closer look /K",,1321241.0
1321242,SpotifyCares,False,Fri Oct 27 09:18:04 +0000 2017,@428484 @117153 Hey! We've just sent you a DM 🙂 /DR,,908519.0
1321789,SpotifyCares,False,Fri Oct 27 09:38:13 +0000 2017,@428572 @115888 Hey! We've just sent a DM your way. Let's carry on chatting there /NY,,1321790.0
1323037,SpotifyCares,False,Fri Oct 27 10:03:34 +0000 2017,@428758 Hey Nathan. A sleep timer is a great idea! Help make it happen by adding support here: https://t.co/pMmX7wXq24 /K,,1323038.0
1323629,SpotifyCares,False,Fri Oct 27 10:25:57 +0000 2017,@428873 Hey! We've just sent a DM your way in English. Check it out /NY,,1323630.0
1323891,SpotifyCares,False,Mon Oct 16 12:10:25 +0000 2017,@377053 Hi there! Can you let us know what device and version of Spotify you're using? We'll see what we can suggest /DR,1323892,1323893.0
1323894,SpotifyCares,False,Mon Oct 16 13:03:48 +0000 2017,@377053 Thanks. Let's give this a try: log out from Spotify &gt; restart your device &gt; log back in. Did that make a difference? /DR,1323895,1323892.0
1323896,SpotifyCares,False,Mon Oct 16 19:26:40 +0000 2017,"@377053 No worries, we've got some other things we can try. Could you DM us with your account's username and email address? We'll be ready /TB https://t.co/ldFdZRiNAt",,1323895.0
1324005,SpotifyCares,False,Fri Oct 27 10:44:02 +0000 2017,@425013 We've just replied to your DM. We'll carry on helping there! /K,,1324006.0
1324007,SpotifyCares,False,Fri Oct 27 10:37:50 +0000 2017,@428972 Hi there! Can you let us know the Spotify version you're using? We'll see what we can do for you /NY,1324008,1324009.0
1324010,SpotifyCares,False,Fri Oct 27 11:45:42 +0000 2017,"@428972 Thanks for the info. Does logging out of Spotify, restarting your devices, and logging back in make any difference? /NY",1324011,1324008.0
1324012,SpotifyCares,False,Fri Oct 27 12:12:21 +0000 2017,@428972 Hmm. Can you DM us your account's email address? We'll check backstage and see what we can suggest /NY https://t.co/ldFdZRiNAt,,1324011.0
1324013,SpotifyCares,False,Fri Oct 27 10:36:03 +0000 2017,@428973 Hi Jacob! Help's here. Can you send us the song links that are from a different artist? We'll check things out /MU,,1324014.0
1324015,SpotifyCares,False,Fri Oct 27 10:31:45 +0000 2017,@428974 Hi there! Can you send us the Song Link? Just tap the three dots &gt; Share &gt; Copy Link. We'll check it out /NY,1324016,1324017.0
1324018,SpotifyCares,False,Fri Oct 27 11:42:09 +0000 2017,"@428974 Thanks. No worries, we'll get this reported. Great detective work! https://t.co/LpsmyUtme0 😉 /NY",,1324016.0
1324614,SpotifyCares,False,Fri Oct 27 10:54:46 +0000 2017,"@429098 1: Hey! We currently don't have Dutch support here, but we're happy to help in English.",,1324615.0
1324617,SpotifyCares,False,Fri Oct 27 10:49:03 +0000 2017,"@342994 We currently don't have the specific time for a fix, but rest assured, the Content team are on the case as we speak /K",1324618,1324619.0
1324620,SpotifyCares,False,Wed Nov 01 13:36:08 +0000 2017,@342994 We're sorry for the delay. The Content team are currently working with the right folks on this. Hopefully things are sorted soon /K,"1324621,1324622",1324618.0
1324623,SpotifyCares,False,Thu Nov 02 08:34:02 +0000 2017,"@342994 Hey Eddie, we're human and we're here to help 🙂  We'll send over a DM with details on how we work to get reports like these fixed /J",,1324621.0
1324852,SpotifyCares,False,Wed Oct 18 09:02:35 +0000 2017,@429153 Can you DM us your account's username or email address? We'll check things backstage /MU https://t.co/ldFdZRiNAt,,1324853.0
1324854,SpotifyCares,False,Wed Oct 18 08:30:34 +0000 2017,@429153 2: “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help with this /MU,"1324853,1324855",1324856.0
1325671,SpotifyCares,False,Fri Oct 27 11:28:22 +0000 2017,"@429323 Hey Meg, we're here to help! Can you DM us your account's email address? We'll take a look backstage /JN https://t.co/ldFdZRiNAt",,1325672.0
1326446,SpotifyCares,False,Fri Oct 27 11:43:48 +0000 2017,@429488 Hi! We've just replied to your DM. We'll carry on helping out there /ST,1326447,1326448.0
1326449,SpotifyCares,False,Fri Oct 27 14:59:47 +0000 2017,@429488 We've just sent you another one. Could you check your messages? 🙂 /ST,,1326447.0
1326638,SpotifyCares,False,Mon Oct 16 12:17:34 +0000 2017,"@429539 Hey, help's here! Can you DM us your account's email address? We'll check backstage /GK https://t.co/ldFdZRiNAt",,1326639.0
1327162,SpotifyCares,False,Fri Oct 27 11:54:01 +0000 2017,@429642 Hi there! Could you send us a DM? We'd like to discuss your payment details in private /HC https://t.co/ldFdZRiNAt,,1327163.0
1327941,SpotifyCares,False,Fri Oct 27 12:09:39 +0000 2017,"@429819 Hi Kaye! We're afraid we don't support Filipino, But we can help out in English via Twitter. Let us know how we can help /HC",,1327942.0
1328428,SpotifyCares,False,Wed Oct 18 11:25:33 +0000 2017,@429920 Hmm. Could you DM us your account's email address or username? We'll take a closer look /AY https://t.co/ldFdZRiNAt,,1328429.0
1328430,SpotifyCares,False,Wed Oct 18 11:13:21 +0000 2017,@429920 Got it. Try logging out &gt; restarting your devices &gt; logging back in. Does that make a difference? /AY,1328429,1328431.0
1328432,SpotifyCares,False,Wed Oct 18 07:44:36 +0000 2017,@429920 Thanks. Can you send us the Album Link? Have you noticed if it's happening with certain artists/albums/songs? /AY,"1328431,1328433",1328434.0
1328435,SpotifyCares,False,Wed Oct 18 02:17:06 +0000 2017,"@429920 Hi, help's arrived! What devices is this happening on? Also, what operating system and version of Spotify do you have? Keep us posted /JQ",1328434,1328436.0
1330112,SpotifyCares,False,Fri Oct 27 12:40:09 +0000 2017,"@221117 Hey Andy, help's here! Can you DM us your account's email address? We'll take look backstage /JN https://t.co/ldFdZRiNAt",,1330113.0
1330114,SpotifyCares,False,Fri Oct 27 12:32:05 +0000 2017,@430331 @115888 @425725 Hey! We've just sent you a bit more info over DM. We'll carry on helping out there /NY,,1330115.0
1330165,SpotifyCares,False,Mon Oct 16 12:43:48 +0000 2017,@430341 Hi! We've just sent a DM your way. Let's carry on chatting there /GK,,1330166.0
1330167,SpotifyCares,False,Mon Oct 16 12:41:02 +0000 2017,@430342 Hey there! We're launching in new countries as often as possible. Be sure to add your email at https://t.co/X8DVSX9QgM /GK,,1330168.0
1330171,SpotifyCares,False,Mon Oct 16 12:38:52 +0000 2017,@430343 Hi! We've just sent you a bit more info over DM. We'll carry on helping out there /DR,,1330172.0
924762,SpotifyCares,False,Fri Oct 20 22:53:52 +0000 2017,"@339461 Hey there! Don't worry, we're here to help. Can you DM us your account's email address or username? We'll take a look backstage /MT https://t.co/ldFdZRiNAt",,189893.0
1331378,SpotifyCares,False,Fri Oct 27 13:00:02 +0000 2017,@430598 Hi! We hope you don't mind if we reply in English. We've just sent a DM your way. Let's carry on chatting there /GK,,1331379.0
1331380,SpotifyCares,False,Fri Oct 27 12:49:37 +0000 2017,@430599 @115888 Hey! We've just sent a DM your way. Let's carry on chatting there /DR,,1331381.0
1332932,SpotifyCares,False,Fri Oct 27 13:19:40 +0000 2017,"@430951 2: &gt; find the play bar at the bottom of the Xbox menu to skip songs, play/pause, or adjust the volume. Hope this helps /HC",,1332933.0
1332934,SpotifyCares,False,Fri Oct 27 13:19:28 +0000 2017,@430951 1: Hi! You can turn up the volume on your Xbox One by pressing the Xbox button &gt; bring up the Xbox menu,,1332933.0
