customer_tweet_id,customer_message,spotify_tweet_id,spotify_response,customer_message_clean,spotify_response_clean,intent
1871992,"@SpotifyCares
I can't manage my Family member list, could you please verify ?
Thanks",1871991,@559015 Hey Bruno! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR https://t.co/ldFdZRiNAt,"I can't manage my Family member list, could you please verify ? Thanks",Hey Bruno! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR,Family_Student_Plan
115255,"@117153 @SpotifyCares Hello, i signed up to an existing Family plan, but my account dont upgrade...",1872094,@559034 Hey Igor! Can you DM us your username and the Family plan owner's email address? We'll take a look backstage /LO https://t.co/ldFdZRiNAt,"Hello, i signed up to an existing Family plan, but my account dont upgrade...",Hey Igor! Can you DM us your username and the Family plan owner's email address? We'll take a look backstage /LO,Family_Student_Plan
1872131,@SpotifyCares y’alls system for management is crap I got charged for our family plan I expect my family to be able to listen. Fix ur system,1872130,"@559046 Hey there! Don't worry, we're here to help. Can you DM us your account's email address or username? We'll take a look backstage /MT https://t.co/ldFdZRiNAt",y’alls system for management is crap I got charged for our family plan I expect my family to be able to listen. Fix ur system,"Hey there! Don't worry, we're here to help. Can you DM us your account's email address or username? We'll take a look backstage /MT",Payment_Refund
1872342,"Bakit kapag sa smart TV, hindi shuffled plus unlimited skips kahit free lang naman subscription ko? 😂 @115888 https://t.co/fbhWnTjdVL",1872341,"@559109 Hey Diana! We've no Filipino support, but we can help in English. Just give us more info on what's going on. We'll do our best to help /MT","Bakit kapag sa smart TV, hindi shuffled plus unlimited skips kahit free lang naman subscription ko? 😂","Hey Diana! We've no Filipino support, but we can help in English. Just give us more info on what's going on. We'll do our best to help /MT",Premium_Subscription
1872469,"@SpotifyCares Hey, I just paid for a premium account on the website and it's not letting me download my music on my phone in the app.",1872468,@559143 Hey there! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR https://t.co/ldFdZR1cbT,"Hey, I just paid for a premium account on the website and it's not letting me download my music on my phone in the app.",Hey there! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR,Premium_Subscription
115257,@117153 @SpotifyCares I just bought Spotify premium and it says I’m still in a free subscription?,1872480,"@559148 Hey Dante, help's here! Could you DM us your account's username and email address? We'll take a look backstage 🔍 /JQ https://t.co/ldFdZR1cbT",I just bought Spotify premium and it says I’m still in a free subscription?,"Hey Dante, help's here! Could you DM us your account's username and email address? We'll take a look backstage 🔍 /JQ",Premium_Subscription
115245,@117153 @SpotifyCares I was charged for premium 3 days ago... It still shows I have a free account and dont have premium features... Please help. 🙏,1872481,"@559149 Hi Rosa, help's arrived! Could you DM us your account's username and email address? We'll do some digging 🔍 /JQ https://t.co/ldFdZR1cbT",I was charged for premium 3 days ago... It still shows I have a free account and dont have premium features... Please help. 🙏,"Hi Rosa, help's arrived! Could you DM us your account's username and email address? We'll do some digging 🔍 /JQ",Payment_Refund
1872483,@SpotifyCares I just paid my premium account and it doesn't work,1872482,@559150 Hey there! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR https://t.co/ldFdZR1cbT,I just paid my premium account and it doesn't work,Hey there! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR,Premium_Subscription
1872516,"@SpotifyCares hi team, I have a UK premium account but can’t connect to a Sonos play1 in Egypt. Any workarounds? https://t.co/99JVCtsEjW",1872515,"@559158 Hi there, help's here! Can you DM us your username or email address? We'll check backstage /HC https://t.co/ldFdZRiNAt","hi team, I have a UK premium account but can’t connect to a Sonos play1 in Egypt. Any workarounds?","Hi there, help's here! Can you DM us your username or email address? We'll check backstage /HC",Premium_Subscription
1872643,Cancelling my @115888 and @115940 because they can't figure out how to link them with my student subscription.  So frustrating...,1872642,"@559185 Hey there! Don't worry, we're here to help. Can you DM us your account's email address or username? We'll take a look backstage /MT https://t.co/ldFdZR1cbT",Cancelling my and because they can't figure out how to link them with my student subscription. So frustrating...,"Hey there! Don't worry, we're here to help. Can you DM us your account's email address or username? We'll take a look backstage /MT",Premium_Subscription
1872865,@115888 I would appreciate it if things like Dark Horse didn’t play when I hit shuffle on Harry Styles’ album. Thank you.,1872864,@559237 Hey Morgan! Could you let us know your account's email address or username via DM? We'll check backstage /RK https://t.co/ldFdZRiNAt,I would appreciate it if things like Dark Horse didn’t play when I hit shuffle on Harry Styles’ album. Thank you.,Hey Morgan! Could you let us know your account's email address or username via DM? We'll check backstage /RK,Playback_Issue
1873029,@115888 i am having serious issues with familiar premium plan.,1873028,@559272 Hey Javier! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR https://t.co/ldFdZRiNAt,i am having serious issues with familiar premium plan.,Hey Javier! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR,Premium_Subscription
1873162,@SpotifyCares Hello my account got hacked by some random spanish peeps. But i managed to log out from all devices. What should i do?,1873161,"@559307 Hey, that's not cool. Can you fire over your account's email address via DM? We'll check under the hood /NY https://t.co/ldFdZRiNAt",Hello my account got hacked by some random spanish peeps. But i managed to log out from all devices. What should i do?,"Hey, that's not cool. Can you fire over your account's email address via DM? We'll check under the hood /NY",Account_Security
1873190,"@SpotifyCares I have the family plan n my husband is active on account, but is listed as ""free"" when signing on and cannot get the premium.",1873189,@559313 Hey Chantelle! Can you DM us the email addresses or usernames of your accounts? We'll take a look backstage /TC https://t.co/ldFdZRiNAt,"I have the family plan n my husband is active on account, but is listed as ""free"" when signing on and cannot get the premium.",Hey Chantelle! Can you DM us the email addresses or usernames of your accounts? We'll take a look backstage /TC,Family_Student_Plan
1873227,@116130 @SpotifyCares  I've got download using cellular data off. However it still downloads music using my data. Please help.,1873226,"@559320 Hi! Help's here. Can you DM us your account's username or email address, along with your device, operating system, and app version? /MU https://t.co/ldFdZRiNAt",I've got download using cellular data off. However it still downloads music using my data. Please help.,"Hi! Help's here. Can you DM us your account's username or email address, along with your device, operating system, and app version? /MU",Downloads_Offline
