customer_tweet_id,customer_message,spotify_tweet_id,spotify_response,customer_message_clean,spotify_response_clean,cluster
2886,"@115888 By the way, i was about to avail your promo but it won’t let me.",147380,@149489 Hi there! Can you fire over your account's email address via DM? We'll take a look backstage and see what we can suggest /NY https://t.co/ldFdZRiNAt,"By the way, i was about to avail your promo but it won’t let me.",Hi there! Can you fire over your account's email address via DM? We'll take a look backstage and see what we can suggest /NY,6
1591711,"@SpotifyCares why don’t you have all albums from an artist when all other streaming services do? (Apple Music, Google Play Music, TIDAL) 😒",1591710,@122338 We do our best! But sometimes agreements are ongoing because of licensing changes. Hopefully we'll have everything soon 🙂 /CG,"why don’t you have all albums from an artist when all other streaming services do? (Apple Music, Google Play Music, TIDAL) 😒",We do our best! But sometimes agreements are ongoing because of licensing changes. Hopefully we'll have everything soon 🙂 /CG,5
1807113,"@SpotifyCares Crazy behavior. Uninstalled, reinstalled, launched the app for the first time, correct icons are there for a split second then back to this.",1807111,"@542907 Hey Christopher, help's here. Can you try logging out of Spotify, restarting your device, and logging back in? Any better? /NY","Crazy behavior. Uninstalled, reinstalled, launched the app for the first time, correct icons are there for a split second then back to this.","Hey Christopher, help's here. Can you try logging out of Spotify, restarting your device, and logging back in? Any better? /NY",0
2888945,"@115888 Hello guys! Everybody in Romania is talking about ""Spotify Launch in Romania"". Some people said ""19 octomber"", other people said ""28 november"" and etc. Can we get an official release date? Thanks!",2888944,@801019 Hey! We're launching in new countries as often as possible. Be sure to add your email at https://t.co/X8DVSX9QgM /MX,"Hello guys! Everybody in Romania is talking about ""Spotify Launch in Romania"". Some people said ""19 octomber"", other people said ""28 november"" and etc. Can we get an official release date? Thanks!",Hey! We're launching in new countries as often as possible. Be sure to add your email at /MX,0
1078592,When @115888 will work in Russia!?,1078591,@374434 Hi! We're launching regularly in countries around the world. Sign up at https://t.co/XDwWzj7cLP to be the first to hear /RA,When will work in Russia!?,Hi! We're launching regularly in countries around the world. Sign up at to be the first to hear /RA,0
502642,@SpotifyCares Well if I’m shuffling the discover weekly - the French shit will be listened to and the cycle continues... shite!,502644,@235090 Sorry to hear this. Your Discover Weekly should improve as it gets to know you. Keep adding your fav tracks to Your Library/playlists 🙂 /CH,Well if I’m shuffling the discover weekly - the French shit will be listened to and the cycle continues... shite!,Sorry to hear this. Your Discover Weekly should improve as it gets to know you. Keep adding your fav tracks to Your Library/playlists 🙂 /CH,0
2776393,"@spotifycares i have premium, but when i go to my profile it says that i am using free. That is not correct i dont hear ads and i pay for premium, but in the sub tab it says ""You're currently Spotify Free""",2776392,"@775770 Hey, help's here! Can you DM us your account's email address? We'll take a look backstage /JN https://t.co/ldFdZRiNAt","i have premium, but when i go to my profile it says that i am using free. That is not correct i dont hear ads and i pay for premium, but in the sub tab it says ""You're currently Spotify Free""","Hey, help's here! Can you DM us your account's email address? We'll take a look backstage /JN",7
622840,Sooo...Taylor Swifts album is or isn’t coming out on @115888 ???,622839,"@267841 Hey Emily! We’ll have it available to you as soon as it’s available to us! For now, check out the singles: https://t.co/3h0TnPWP0c 🙂 /L",Sooo...Taylor Swifts album is or isn’t coming out on ???,"Hey Emily! We’ll have it available to you as soon as it’s available to us! For now, check out the singles: 🙂 /L",4
947931,I can not log into my account @spotifycares,947930,@344801 Hey there! Could you DM us your account's username and email address? We'll see what we can suggest /DF https://t.co/ldFdZRiNAt,I can not log into my account,Hey there! Could you DM us your account's username and email address? We'll see what we can suggest /DF,9
93966,"Yo @116130 @115888 !! I’ll make you a deal, if you get the #theworldistheirs album by #theIRS on Spotify I’ll sign up to premium for a year. Deal yeh? #supportUKHipHop",93965,@136374 Hey there! Music availability all boils down to licensing agreements. We have more info here: https://t.co/2FJce6Rcpg. Let us know if we can help with anything else. We're just a tweet away /LM,"Yo !! I’ll make you a deal, if you get the #theworldistheirs album by #theIRS on Spotify I’ll sign up to premium for a year. Deal yeh? #supportUKHipHop",Hey there! Music availability all boils down to licensing agreements. We have more info here: Let us know if we can help with anything else. We're just a tweet away /LM,2
1872554,@SpotifyCares Yeah. I have questions. Why remove it? Low engagement? So what! Was it hurting anything being there? I got to pretend I was mixing tracks,1872553,"@559164 We're afraid we don't have any info on this right now, but we'll let the right team know it's something you'd like to see again /NS",Yeah. I have questions. Why remove it? Low engagement? So what! Was it hurting anything being there? I got to pretend I was mixing tracks,"We're afraid we don't have any info on this right now, but we'll let the right team know it's something you'd like to see again /NS",0
1717752,@SpotifyCares the problem resolved itself,1717751,@520133 Glad to hear that everything has been sorted out. Feel free to drop us a tweet if you need anything else. Take care 🙂 /AK,the problem resolved itself,Glad to hear that everything has been sorted out. Feel free to drop us a tweet if you need anything else. Take care 🙂 /AK,0
2175473,Hi @115888 Is there any release notes for the desktop app?,2175472,"@637785 Hey there! We currently don't issue release notes, but you can vote for this idea: https://t.co/mHli6DCEGR to help make it happen /KT",Hi Is there any release notes for the desktop app?,"Hey there! We currently don't issue release notes, but you can vote for this idea: to help make it happen /KT",5
2968485,@SpotifyCares I want to stop my monthly payments to you because I recently bought a car and I need to save my money for payments for that. Also I dislike how have I to air my problems this way.,2968484,"@818862 Hi Juliana, help's on the way! Could you DM us your email and username? We'll get things taken care of /JQ https://t.co/ldFdZRiNAt",I want to stop my monthly payments to you because I recently bought a car and I need to save my money for payments for that. Also I dislike how have I to air my problems this way.,"Hi Juliana, help's on the way! Could you DM us your email and username? We'll get things taken care of /JQ",0
2038591,"Here's what you can do, @115888 :  If having a huge saved library is problematic, say that and give power users better tools to edit them.",2038590,"@285882 Hi Matthew, that's not cool! In any case, you can find more details that could help you out on that here: https://t.co/38J7tF47d5 /GK","Here's what you can do, : If having a huge saved library is problematic, say that and give power users better tools to edit them.","Hi Matthew, that's not cool! In any case, you can find more details that could help you out on that here: /GK",5
1355032,@SpotifyCares having problems when i shuffle play music by albums. is spotify as a whole having issues or just me today?,1355029,"@435982 Hey there, help's here! What’s happening exactly? Can you let us know the device/OS you’re using? /JO",having problems when i shuffle play music by albums. is spotify as a whole having issues or just me today?,"Hey there, help's here! What’s happening exactly? Can you let us know the device/OS you’re using? /JO",6
