text,intent
"hii someone hacked my spotify acc and i’m not able to get in anymore, is there anyway i can cancel my payment",Account_Security
hi you've overcharged me AGAIN! please DM me to sort this out,Payment_Refund
"fix your shuffle please I want to hear different stuff every once and a while while shuffling a playlist with almost 1,000 songs",Playback_Issue
- Tired of Prem Family Member being able to login via web but Windows and iPhone App logins failing. Not useable.,Family_Student_Plan
Was charged twice for signing up for Student Spotify. Would really like to get my $5.00 back as soon as possible. (Today),Payment_Refund
Issues adding family members to my Family account. Error Code 3. Please help! She can't login.,Login_Issue
❤️ Spotify on PlayStation 4! Development request: Could you please add a visualizer? Like WinAmp,Feature_Request
I am unable to log in since I've gotten my new iPhone 8. I've tried to my username/email & password and nothing seems to work,Login_Issue
hi there I’m struggling to get a family member added to my plan. They are not receiving the invite email.,Family_Student_Plan
I have created a new premium family account. When I go to the page to invite people it's blank,Family_Student_Plan
"Hello , you could add the song ""Is That For Me"" by Anitta ft. Alesso on the playlist ""Today Top Hits"" please, thank you.",Music_Content
So I’d still have to download all my tracks again even though my app is up to date and I’ve only got one active offline device?,Downloads_Offline
My premium account got hacked. Luckily I was able to change my password and delete other apps. What are you doing to fix this?,Account_Security
"Every time I play put American Teen on shuffle and Therapy comes on, Spotify always skips it or closes out the app ??",Playback_Issue
still can't activate all invited member of my premium family...,Family_Student_Plan
Yo I keep trying to apply for the student discount but it keeps telling me my 'csrf token' is invalid???????,Family_Student_Plan
Hi! How long do offline songs last? Going to Ethiopia for 2 weeks and want to know if I should be filling my phone up with music manually ;),Downloads_Offline
PETITION FOR FOR PUTTING BTOB's 2ND ALBUM ON SPOTIFY RIGHT NOW,Music_Content
My downloaded music keeps getting deleted/disappearing,Downloads_Offline
"Dear can you please add a button for #discoverweekly with the functionality: ""ban any #Saxophon tune from playlist""?",Feature_Request
"same here, cannot play any Daft Punk or Phoenix songs on my pc or android phone",Playback_Issue
"Hey the app is crashing every time I try to share a playlist! Pixel, Android 8",App_Technical
pls help! Have paid for Premium sub via iTunes but app is not working. Have tried logging out/in & reinstalling to no avail :(,App_Technical
Please add DNA by on Spotify‘s Playlist Pop Brandneu,Feature_Request
"Why does seem to think that when I put in and hit shuffle play on something specific that I want to hear ""suggested songs""? If I wanted something suggested because the artist has other stuff then I would go to the artists other stuff. Get your crap together",Playback_Issue
fix the app you keep crashing when i wanna play sf9 and honestly ?? thats so RUDE,App_Technical
so I know there is a student discount but how about creating that graduate but still broke discount? #grad #senddiscountcode #broke,Family_Student_Plan
paid for premium and I'm still on free? I tried everything on your website and it didn't help. Can I get a refund or try again,Payment_Refund
I have Spotify and I'm wondering if I should switch to Apple. I'm tryna get the family plan. What should I do?🤔,Family_Student_Plan
"When I send a family premium plan my name comes up as someone else ""you are about to join the family plan of..."" Help please",Family_Student_Plan
Spotify won't play songs in my Chrome browser pls help,Playback_Issue
"If i already have student premium, how do i access hulu?",Family_Student_Plan
WHICH HOE HACKED MY SPOTIFY I NEED NAMES THE WHOLE ADMINISTRATION BOUTTA GET THEIR SHIT ROCKED,Account_Security
I need help... I got kicked off my family plan.,Family_Student_Plan
certain song wont play it says song not available if you have it on computer you can import it. well it wont play that either,Playback_Issue
"Hey, unfortunately, had to cancel my subscription. Today was also the renewal date -- any chance I can get a refund?",Payment_Refund
"Cannot play any Oscar & The Wolf songs? Granted, I could just tune into , but I like the Spotify interface :)",Playback_Issue
Can anyone tell me if the platform actually works with #AndroidWear and does it offer a app on watch for offline content?,Downloads_Offline
"guys i have been charged twice for the student premium account, my paper work was accepted and i dont have Premium yet",Payment_Refund
my premium account is not working!!!???!!! Account: __email__ Please help.,Premium_Subscription
Idk what technology uses when you put your playlist on shuffle but I can tell you 45% of the time my music does not shuffle 😑😐😐,Playback_Issue
why was I charged $10 for premium when I updated my card info instead of student discount,Family_Student_Plan
I was charged twice for premium with student discount despite being denied sheerid verification,Payment_Refund
Please add Again-Bruno Mars,Feature_Request
"i am on a family plan and it stopped because it couldnt verify my address, i have changed my address on profile johngfrazer",Family_Student_Plan
